id,单价,总价,区,小区,户型,面积,朝向,装修,是否有电梯,关注人数,带看人数,发布时间,地区,楼,建楼年份,楼层
1764,67030,1760,宝安,中洲华府二期  , 5室2厅 ,262.57, 东南 , 毛坯 ,1,21,87, 6个月以前发布,  新安,29,2015,低
1765,54554,260,宝安,凤凰雅居  , 2室1厅 ,47.66, 南 , 其他,1,178,87, 3个月以前发布,  桃源居,30,2009,中
1766,67015,385,宝安,花样年花郡  , 2室2厅 ,57.45, 西北 , 精装,1,195,86, 3个月以前发布,  宝安中心,20,2010,中
1767,67227,320,宝安,鸿隆广场  , 3室1厅 ,47.6, 西南 , 其他 ,1,55,85, 5个月以前发布,  西乡,32,2006,高
1768,84132,360,宝安,佳华书苑雅阁  , 2室2厅 ,42.79, 东北 , 其他 ,1,19,83, 9个月以前发布,  新安,17,2008,中
1769,64281,510,宝安,流塘阳光花园  , 4室1厅 ,79.34, 东北 , 毛坯 ,1,44,83, 4个月以前发布,  西乡,32,2015,高
1770,63440,460,宝安,新锦安雅园  , 2室1厅 ,72.51, 南 , 其他 ,1,16,83, 3个月以前发布,  翻身,16,2005,中
1771,67807,555,宝安,中熙香缇湾  , 3室2厅 ,81.85, 南 , 精装 ,1,142,80, 5个月以前发布,  西乡,30,2009,中
1772,63003,415,宝安,碧海富通城三期  , 3室2厅 ,65.87, 西南 , 精装,1,353,80, 3个月以前发布,  西乡,26,2008,低
1773,42836,420,宝安,创业二村  , 3室2厅 ,98.05, 东南 , 精装 ,0,61,80, 8个月以前发布,  新安,8,2001,中
1774,54785,387,宝安,招商果岭花园  , 2室2厅 ,70.64, 西南 , 精装,1,190,80, 4个月以前发布,  西乡,34,2012,低
1775,44179,395,宝安,雅景居  , 3室1厅 ,89.41, 东南 , 其他,0,70,80, 4个月以前发布,  新安,8,2000,高
1776,83819,360,宝安,佳华书苑雅阁  , 2室2厅 ,42.95, 东北 , 其他 ,1,49,79, 9个月以前发布,  新安,17,2008,中
1777,45646,358,宝安,金叶茗苑  , 2室2厅 ,78.43, 西南 , 其他,0,137,79, 5个月以前发布,  翻身,14,2002,低
1778,51603,343,宝安,金港华庭  , 2室1厅 ,66.47, 西南 , 精装,1,233,78, 1个月以前发布,  西乡,31,2009,低
1779,81309,435,宝安,碧海富通城三期  , 3室2厅 ,53.5, 西北 , 精装 ,1,96,78, 6个月以前发布,  西乡,26,2008,低
1780,45156,316,宝安,文汇花园  , 3室2厅 ,69.98, 西南 , 其他 ,0,130,76, 11个月以前发布,  新安,8,1998,中
1781,52009,325,宝安,黄金大厦  , 2室1厅 ,62.49, 西北 , 其他 ,1,74,75, 9个月以前发布,  新安,32,2011,中
1782,52009,325,宝安,黄金大厦  , 2室1厅 ,62.49, 西北 , 其他 ,1,74,75, 9个月以前发布,  新安,32,2011,中
1783,53673,228,宝安,黄金大厦  , 1室1厅 ,42.48, 西南 , 其他 ,1,24,74, 6个月以前发布,  新安,32,2011,高
1784,74865,800,宝安,尚都二期  , 3室2厅 ,106.86, 南 , 精装 ,1,47,74, 4个月以前发布,  宝安中心,29,2006,高
1785,46042,560,宝安,御龙居  , 3室2厅 ,121.63, 东南 , 其他,0,48,74, 7个月以前发布,  西乡,10,2004,中
1786,59826,390,宝安,中信湾上六座  , 2室2厅 ,65.19, 西南 , 其他 ,1,139,73, 一年前发布,  西乡,17,2009,中
1787,76743,750,宝安,深业新岸线三期  , 3室2厅 ,97.73, 东南 , 精装 ,1,87,72, 4个月以前发布,  宝安中心,27,2008,中
1788,52857,260,宝安,鸿隆广场  , 2室1厅 ,49.19, 东南 , 其他 ,1,29,72, 9个月以前发布,  西乡,31,2006,高
1789,71540,780,宝安,西城上筑花园  , 3室2厅 ,109.03, 南 , 其他 ,1,35,72, 3个月以前发布,  宝安中心,31,2006,高
1790,68514,1150,宝安,泰华阳光海小区  , 5室2厅 ,167.85, 南 北 , 简装,0,324,70, 3个月以前发布,  西乡,4,2009,高
1791,50844,440,宝安,里仁府  , 3室2厅 ,86.54, 东北 , 精装,1,61,70, 2个月以前发布,  翻身,25,2004,中
1792,59037,375,宝安,碧海名园  , 3室1厅 ,63.52, 西北 , 精装 ,1,117,70, 6个月以前发布,  西乡,11,2005,高
1793,54755,395,宝安,招商果岭花园  , 2室2厅 ,72.14, 东南 , 精装 ,1,78,69, 6个月以前发布,  西乡,34,2012,高
1794,41903,370,宝安,世外桃源二区  , 3室1厅 ,88.3, 东南 , 精装,0,76,69, 2个月以前发布,  桃源居,11,2004,高
1795,58132,252,宝安,白金时代  , 2室2厅 ,43.35, 西南 , 精装 ,1,70,69, 4个月以前发布,  新安,15,2004,低
1796,41901,388,宝安,桃源居十二区  , 3室2厅 ,92.6, 东南 , 简装 ,0,55,68, 6个月以前发布,  桃源居,8,1997,中
1797,74508,790,宝安,第五大道高发西岸花园一期  , 3室2厅 ,106.03, 南 , 其他,1,18,68, 1个月以前发布,  宝安中心,27,2007,低
1798,59668,345,宝安,碧海富通城三期  , 2室1厅 ,57.82, 东北 , 简装 ,1,32,67, 2个月以前发布,  西乡,24,2007,高
1799,56685,265,宝安,凤凰雅居  , 2室1厅 ,46.75, 东北 , 其他 ,1,77,66, 4个月以前发布,  桃源居,30,2009,中
1800,44867,350,宝安,旭仕达名苑  , 2室1厅 ,78.01, 西北 , 精装 ,1,93,66, 5个月以前发布,  新安,17,2003,中
1801,74294,778,宝安,幸福海岸一期  , 3室2厅 ,104.72, 南 , 简装 ,1,60,65, 7个月以前发布,  宝安中心,18,2005,中
1802,45937,620,宝安,建安新村  , 4室2厅 ,134.97, 东南 , 简装,0,15,65, 一年前发布,  新安,8,1999,中
1803,70309,305,宝安,白金时代  , 3室1厅 ,43.38, 西南 , 其他,0,112,65, 一年前发布,  新安,15,2004,低
1804,45717,445,宝安,创业二村  , 3室2厅 ,97.34, 东南 , 其他,0,24,65, 3个月以前发布,  新安,8,2001,中
1805,49076,650,宝安,丽景城  , 4室2厅 ,132.45, 北 , 其他 ,1,41,64, 一年前发布,  西乡,25,2003,高
1806,47391,415,宝安,雅景居  , 3室2厅 ,87.57, 西北 , 简装 ,0,77,63, 8个月以前发布,  新安,8,2000,中
1807,56125,800,宝安,鸿景园  , 4室2厅 ,142.54, 西北 , 其他 ,1,19,63, 4个月以前发布,  新安,19,2005,高
1808,61854,490,宝安,碧海富通城四期  , 3室2厅 ,79.22, 南 , 精装,1,80,63, 4个月以前发布,  西乡,26,2009,低
1809,66926,499,宝安,西城上筑花园  , 2室2厅 ,74.56, 北 , 其他,1,64,63, 2个月以前发布,  宝安中心,33,2006,中
1810,52940,335,宝安,黄金大厦  , 2室1厅 ,63.28, 西北 , 其他 ,1,23,63, 3个月以前发布,  新安,32,2011,低
1811,41477,300,宝安,裕华花园  , 2室1厅 ,72.33, 南 , 简装 ,0,65,63, 一年前发布,  翻身,8,1997,中
1812,62801,510,宝安,金成时代家园  , 2室2厅 ,81.21, 西南 , 精装 ,1,55,62, 一年前发布,  宝安中心,18,2006,高
1813,71516,765,宝安,金泓凯旋城一期  , 3室2厅 ,106.97, 西南 , 精装 ,1,37,62, 2个月以前发布,  宝安中心,32,2006,中
1814,54672,285,宝安,西城丰和  , 2室1厅 ,52.13, 东北 , 精装,1,125,62, 4个月以前发布,  西乡,33,2007,高
1815,62779,550,宝安,中信湾上六座  , 3室1厅 ,87.61, 南 , 精装,1,51,62, 4个月以前发布,  西乡,32,2009,低
1816,57716,475,宝安,碧海富通城六期  , 3室1厅 ,82.3, 西南 , 简装 ,1,52,62, 5个月以前发布,  西乡,30,2012,低
1817,66475,254,宝安,花样年花乡  , 1室1厅 ,38.21, 东南 , 精装,1,95,62, 3个月以前发布,  宝安中心,25,2011,中
1818,75971,1080,宝安,金泓凯旋城二期  , 4室2厅 ,142.16, 南 北 , 精装,1,70,60, 7个月以前发布,  宝安中心,28,2008,中
1819,60594,435,宝安,香缤广场  , 2室1厅 ,71.79, 西南 , 其他 ,1,13,59, 10个月以前发布,  新安,31,2006,中
1820,60238,208,宝安,卡罗社区  , 1室0厅 ,34.53, 东北 , 其他 ,1,56,59, 4个月以前发布,  翻身,16,2007,中
1821,61564,575,宝安,新锦安雅园  , 3室2厅 ,93.4, 西南 , 其他 ,1,39,59, 8个月以前发布,  翻身,16,2005,中
1822,59211,189,宝安,碧海富通城五期  , 1室1厅 ,31.92, 西南 , 精装,1,156,59, 5个月以前发布,  西乡,19,2009,低
1823,68974,570,宝安,流塘阳光花园  , 3室1厅 ,82.64, 东南 , 毛坯 ,1,11,59, 3个月以前发布,  西乡,32,2015,高
1824,61141,520,宝安,润恒尚园  , 3室2厅 ,85.05, 西 , 其他,1,59,59, 1个月以前发布,  西乡,28,2015,中
1825,88936,725,宝安,西岸观邸  , 3室2厅 ,81.52, 北 , 精装 ,1,56,58, 4个月以前发布,  宝安中心,28,2006,高
1826,68370,760,宝安,丽晶国际  , 3室2厅 ,111.16, 东南 , 其他 ,1,32,57, 3个月以前发布,  宝安中心,30,2005,高
1827,68684,520,宝安,西城上筑花园  , 2室2厅 ,75.71, 南 , 其他 ,1,13,57, 2个月以前发布,  宝安中心,33,2005,中
1828,55673,265,宝安,鸿隆广场  , 2室2厅 ,47.6, 西南 , 其他 ,1,43,57, 1个月以前发布,  西乡,32,2006,低
1829,54088,350,宝安,金港华庭  , 2室2厅 ,64.71, 东北 , 精装 ,1,91,57, 2个月以前发布,  西乡,31,2009,中
1830,54357,262,宝安,鸿隆广场  , 2室2厅 ,48.2, 西北 , 简装 ,1,66,57, 5个月以前发布,  西乡,31,2006,中
1831,50956,192,宝安,中信领航  , 1室1厅 ,37.68, 东 , 其他 ,1,207,56, 6个月以前发布,  西乡,13,2013,高
1832,49175,530,宝安,新安湖花园  , 3室2厅 ,107.78, 东北 , 精装 ,1,67,56, 9个月以前发布,  新安,33,1999,高
1833,59865,318,宝安,碧海富通城三期  , 2室1厅 ,53.12, 西南 , 精装,1,54,56, 5个月以前发布,  西乡,24,2007,低
1834,65541,485,宝安,富通好旺角一期  , 2室1厅 ,74, 南 , 其他 ,1,52,56, 4个月以前发布,  宝安中心,18,2003,中
1835,62578,355,宝安,中信湾上六座  , 2室1厅 ,56.73, 东北 , 其他 ,1,128,56, 3个月以前发布,  西乡,17,2009,中
1836,77537,350,宝安,富通好旺角一期  , 2室2厅 ,45.14, 西 , 精装,1,23,56, 3个月以前发布,  宝安中心,21,2004,低
1837,52905,255,宝安,鸿隆广场  , 2室1厅 ,48.2, 西北 , 简装 ,1,60,56, 11个月以前发布,  西乡,31,2006,中
1838,69729,750,宝安,西城上筑花园  , 3室2厅 ,107.56, 西南 , 精装 ,1,71,55, 一年前发布,  宝安中心,33,2006,低
1839,64078,485,宝安,御景湾  , 3室2厅 ,75.69, 西南 , 精装,1,204,55, 5个月以前发布,  宝安中心,24,2006,低
1840,39844,305,宝安,弘雅花园第二期  , 2室2厅 ,76.55, 西南 , 简装 ,0,174,55, 8个月以前发布,  新安,7,1996,高
1841,58432,430,宝安,碧海富通城三期  , 2室2厅 ,73.59, 西南 , 精装 ,1,49,55, 6个月以前发布,  西乡,24,2007,中
1842,55780,568,宝安,金海华府  , 3室2厅 ,101.83, 东南 , 精装 ,1,33,55, 9个月以前发布,  西乡,31,2009,高
1843,50112,428,宝安,金港华庭  , 3室2厅 ,85.41, 西南 , 其他,1,62,55, 1个月以前发布,  西乡,31,2009,低
1844,54902,387,宝安,招商果岭花园  , 2室2厅 ,70.49, 西南 , 精装,1,105,55, 4个月以前发布,  西乡,34,2012,低
1845,50318,285,宝安,翠景居  , 2室2厅 ,56.64, 东南 , 精装 ,1,94,54, 3个月以前发布,  西乡,9,2009,中
1846,70029,250,宝安,花样年花郡  , 1室1厅 ,35.7, 东北 , 简装,1,93,54, 5个月以前发布,  宝安中心,27,2010,低
1847,55652,450,宝安,丽景城  , 3室1厅 ,80.86, 北 , 其他,1,24,54, 1个月以前发布,  西乡,19,2003,高
1848,66454,540,宝安,佳华名苑  , 3室2厅 ,81.26, 西南 , 简装 ,1,56,54, 4个月以前发布,  宝安中心,18,2012,高
1849,63009,480,宝安,新锦安雅园  , 2室2厅 ,76.18, 北 , 简装,1,15,53, 1个月以前发布,  翻身,16,2005,高
1850,58764,520,宝安,中熙香缤山  , 3室2厅 ,88.49, 西北 , 其他 ,1,14,51, 7个月以前发布,  西乡,33,2014,高
1851,48454,188,宝安,青春庭园  , 1室1厅 ,38.8, 东南 , 简装 ,0,72,50, 9个月以前发布,  西乡,6,2003,中
1852,62885,562,宝安,富通好旺角二期  , 3室2厅 ,89.37, 南 , 精装,1,86,50, 2个月以前发布,  宝安中心,28,2005,高
1853,61683,500,宝安,中粮锦云  , 3室2厅 ,81.06, 东 , 精装 ,1,42,49, 8个月以前发布,  西乡,30,2012,低
1854,59125,520,宝安,招商果岭花园  , 3室2厅 ,87.95, 东南 , 精装 ,1,61,49, 2个月以前发布,  西乡,30,2013,中
1855,40292,520,宝安,弘雅花园第二期  , 4室2厅 ,129.06, 西南 , 简装 ,0,58,49, 一年前发布,  新安,8,1997,中
1856,54416,175,宝安,碧海富通城三期  , 1室1厅 ,32.16, 东南 , 简装,1,71,48, 7个月以前发布,  西乡,24,2008,中
1857,59987,780,宝安,润恒尚园  , 4室2厅 ,130.03, 东南 西北 , 简装 ,1,25,48, 4个月以前发布,  西乡,29,2015,低
1858,47724,260,宝安,白金酒店公寓  , 2室2厅 ,54.48, 西南 , 其他 ,1,107,48, 9个月以前发布,  新安,32,2005,高
1859,52653,265,宝安,鸿隆广场  , 2室2厅 ,50.33, 东北 , 其他,1,42,48, 29天以前发布,  西乡,31,2006,高
1860,56714,460,宝安,中南花园  , 2室1厅 ,81.11, 西南 , 精装 ,1,23,48, 5个月以前发布,  翻身,15,2002,高
1861,62777,340,宝安,广兴源圣拿威  , 2室1厅 ,54.16, 西北 , 简装,1,40,47, 一年前发布,  西乡,31,2013,中
1862,41304,450,宝安,旭仕达名苑  , 3室2厅 ,108.95, 西北 , 精装,1,49,47, 5个月以前发布,  新安,17,2003,高
1863,43339,432,宝安,鸿昌花园  , 3室2厅 ,99.68, 东北 , 其他 ,1,74,46, 7个月以前发布,  翻身,11,2004,低
1864,52809,330,宝安,黄金大厦  , 2室1厅 ,62.49, 西北 , 其他 ,1,32,45, 一年前发布,  新安,32,2011,中
1865,51129,385,宝安,桃源居十一区  , 2室1厅 ,75.3, 南 , 精装 ,1,28,45, 5个月以前发布,  桃源居,18,2008,高
1866,44832,360,宝安,海滨城广场  , 2室2厅 ,80.3, 东北 , 精装 ,0,65,45, 5个月以前发布,  翻身,7,1996,中
1867,62612,735,宝安,润恒尚园  , 4室2厅 ,117.39, 东北 , 其他 ,1,13,45, 1个月以前发布,  西乡,32,2015,高
1868,56257,263,宝安,凤凰雅居  , 2室1厅 ,46.75, 西北 , 其他 ,1,24,45, 2个月以前发布,  桃源居,30,2009,中
1869,58955,530,宝安,领航城领秀花园  , 3室2厅 ,89.9, 南 , 毛坯,1,0,44, 7个月以前发布,  西乡,31,2016,中
1870,67709,585,宝安,玉湖湾  , 3室2厅 ,86.4, 南 , 其他 ,1,61,44, 2个月以前发布,  西乡,30,2011,高
1871,47278,362,宝安,富瑰园  , 2室2厅 ,76.57, 西北 , 精装,0,45,44, 5个月以前发布,  西乡,12,2000,中
1872,47278,362,宝安,富瑰园  , 2室2厅 ,76.57, 西北 , 精装,0,45,44, 5个月以前发布,  西乡,12,2000,中
1873,75096,825,宝安,幸福海岸二期  , 3室1厅 ,109.86, 东北 , 简装 ,1,13,44, 4个月以前发布,  宝安中心,21,2007,低
1874,84335,400,宝安,天健时尚空间  , 1室1厅 ,47.43, 西南 , 简装 ,1,25,44, 8个月以前发布,  宝安中心,26,2010,中
1875,59249,680,宝安,丰华苑  , 3室2厅 ,114.77, 东南 , 其他 ,1,19,44, 3个月以前发布,  新安,10,2002,低
1876,44615,350,宝安,星航华府  , 2室2厅 ,78.45, 西北 , 毛坯 ,1,29,43, 6个月以前发布,  福永,32,2017,低
1877,64009,570,宝安,松茂御龙湾  , 3室2厅 ,89.05, 西南 , 精装,1,53,43, 1个月以前发布,  西乡,31,2016,低
1878,60775,590,宝安,润恒尚园  , 3室1厅 ,97.08, 东南 , 其他,1,18,43, 1个月以前发布,  西乡,29,2014,中
1879,58395,520,宝安,松茂御龙湾  , 3室2厅 ,89.05, 西南 , 毛坯,1,130,43, 3个月以前发布,  西乡,31,2016,低
1880,63176,620,宝安,泰华阳光海小区  , 3室2厅 ,98.14, 东南 , 精装 ,1,120,43, 4个月以前发布,  西乡,25,2008,低
1881,50496,255,宝安,泰安花园  , 2室1厅 ,50.5, 西南 , 精装 ,0,194,43, 3个月以前发布,  翻身,7,1998,高
1882,57882,430,宝安,碧海富通城三期  , 3室2厅 ,74.29, 西南 , 简装 ,1,96,43, 3个月以前发布,  西乡,24,2007,高
1883,76138,1700,宝安,招商华侨城曦城六期  , 5室2厅 ,223.28, 东南 , 毛坯 ,0,45,42, 一年前发布,  曦城,2,2012,低
1884,48115,675,宝安,山语华庭  , 4室1厅 ,140.29, 东南 , 其他 ,1,63,42, 8个月以前发布,  西乡,17,2007,低
1885,49945,225,宝安,凤凰雅居  , 1室1厅 ,45.05, 西北 , 其他,1,54,42, 7个月以前发布,  桃源居,30,2009,高
1886,65102,183,宝安,花样年花乡  , 1室0厅 ,28.11, 东北 , 精装 ,1,36,42, 1个月以前发布,  宝安中心,20,2011,高
1887,45252,335,宝安,桃源居十四区  , 2室1厅 ,74.03, 南 , 精装 ,1,29,42, 1个月以前发布,  桃源居,11,2002,中
1888,44285,320,宝安,华滨大厦  , 3室1厅 ,72.26, 西南 , 其他 ,0,69,41, 4个月以前发布,  翻身,8,1995,中
1889,42365,430,宝安,泰华花园  , 3室1厅 ,101.5, 东南 南 北 , 简装,0,47,41, 6个月以前发布,  新安,8,1996,中
1890,62689,250,宝安,中粮幸福花园  , 3室1厅 ,39.88, 东 , 其他 ,1,25,41, 4个月以前发布,  西乡,27,2009,中
1891,59697,760,宝安,松茂御龙湾  , 4室2厅 ,127.31, 东北 , 毛坯,1,28,41, 9个月以前发布,  西乡,31,2016,低
1892,32693,170,宝安,风尚时代  , 2室1厅 ,52, 南 , 其他 ,0,574,40, 一年前发布,  新安,7,2004,高
1893,51708,268,宝安,宝田雅苑  , 2室1厅 ,51.83, 西南 , 精装 ,1,52,40, 3个月以前发布,  西乡,16,2010,高
1894,69934,795,宝安,泰华阳光海小区  , 3室2厅 ,113.68, 南 , 简装 ,1,31,40, 2个月以前发布,  西乡,25,2008,高
1895,42406,335,宝安,新安湖花园  , 3室1厅 ,79, 西南 , 毛坯 ,0,85,39, 3个月以前发布,  新安,7,1993,中
1896,58032,375,宝安,金港华庭  , 3室2厅 ,64.62, 东北 , 精装,1,69,39, 1个月以前发布,  西乡,31,2009,低
1897,66278,590,宝安,中熙香缇湾  , 3室2厅 ,89.02, 南 , 精装,1,121,39, 2个月以前发布,  西乡,25,2009,低
1898,64269,545,宝安,中粮锦云  , 3室2厅 ,84.8, 南 , 精装,1,28,39, 2个月以前发布,  西乡,31,2012,低
1899,56911,406,宝安,卡罗社区  , 2室1厅 ,71.34, 西南 , 精装 ,1,41,39, 1个月以前发布,  翻身,16,2007,中
1900,54718,450,宝安,西海岸花园  , 2室2厅 ,82.24, 西南 , 其他 ,1,21,39, 1个月以前发布,  翻身,9,2000,中
1901,61124,480,宝安,丽晶国际  , 2室1厅 ,78.53, 东北 , 其他,1,60,39, 3个月以前发布,  宝安中心,30,2005,低
1902,53820,620,宝安,新锦安雅园  , 3室2厅 ,115.2, 南 , 简装,0,14,39, 1个月以前发布,  翻身,14,2001,高
1903,73772,920,宝安,第五大道高发西岸花园一期  , 3室2厅 ,124.71, 东南 , 简装,1,46,38, 8个月以前发布,  宝安中心,28,2007,低
1904,46737,305,宝安,福中福花园二期  , 2室1厅 ,65.26, 西南 , 简装 ,0,328,38, 7个月以前发布,  西乡,7,2002,高
1905,55096,273,宝安,中粮幸福花园  , 2室1厅 ,49.55, 东南 , 其他 ,1,21,38, 1个月以前发布,  西乡,27,2008,低
1906,45893,405,宝安,中粮凤凰里  , 3室2厅 ,88.25, 西北 , 其他,1,36,38, 1个月以前发布,  福永,27,2016,高
1907,77774,760,宝安,深业新岸线三期  , 3室2厅 ,97.72, 东南 南 , 其他 ,1,49,38, 3个月以前发布,  宝安中心,27,2008,高
1908,59624,478,宝安,金成时代家园  , 2室1厅 ,80.17, 西北 , 精装 ,1,11,38, 3个月以前发布,  宝安中心,18,2006,中
1909,46535,480,宝安,桃源居十二区  , 3室1厅 ,103.15, 西 , 其他,1,7,38, 1个月以前发布,  桃源居,16,2004,高
1910,58381,310,宝安,卡罗社区  , 1室1厅 ,53.1, 西南 , 其他 ,1,49,37, 4个月以前发布,  翻身,16,2007,低
1911,60565,395,宝安,中信领航  , 3室2厅 ,65.22, 西 , 其他 ,1,33,37, 3个月以前发布,  西乡,13,2013,高
1912,50274,202,宝安,兴达华府  , 1室1厅 ,40.18, 东南 , 简装 ,1,17,37, 9个月以前发布,  西乡,29,2009,低
1913,49127,430,宝安,金港华庭  , 3室2厅 ,87.53, 东北 , 精装,1,58,37, 2个月以前发布,  西乡,31,2009,中
1914,60472,380,宝安,卡罗社区  , 2室1厅 ,62.84, 东北 , 其他,1,23,37, 3个月以前发布,  翻身,16,2007,高
1915,69231,830,宝安,深业新岸线一期  , 3室2厅 ,119.89, 东南 , 简装,1,35,37, 3个月以前发布,  宝安中心,24,2005,低
1916,63298,238,宝安,西城品阁  , 2室1厅 ,37.6, 东南 , 精装 ,1,59,37, 2个月以前发布,  新安,8,2008,低
1917,69213,618,宝安,中熙香缇湾  , 3室2厅 ,89.29, 南 , 精装,1,78,37, 2个月以前发布,  西乡,29,2009,高
1918,52115,440,宝安,领翔华府  , 3室1厅 ,84.43, 东南 , 其他 ,1,19,37, 1个月以前发布,  西乡,30,2015,低
1919,67500,600,宝安,松茂御龙湾  , 3室1厅 ,88.89, 西南 , 其他 ,1,11,37, 1个月以前发布,  西乡,31,2016,高
1920,50952,158,宝安,宝田雅苑  , 1室0厅 ,31.01, 西南 , 精装 ,1,61,36, 4个月以前发布,  西乡,17,2010,中
1921,61476,225,宝安,碧海富通城五期  , 1室1厅 ,36.6, 东南 , 其他 ,1,7,36, 3个月以前发布,  西乡,17,2009,中
1922,49518,195,宝安,碧海富通城三期  , 1室1厅 ,39.38, 北 , 简装 ,1,39,36, 3个月以前发布,  西乡,26,2008,中
1923,53452,405,宝安,碧海名园  , 3室2厅 ,75.77, 东北 , 简装,0,58,36, 2个月以前发布,  西乡,6,2004,中
1924,42911,345,宝安,双龙花园  , 3室2厅 ,80.4, 东南 , 其他,0,15,36, 3个月以前发布,  西乡,7,1993,低
1925,56081,445,宝安,中信领航  , 3室2厅 ,79.35, 东南 , 精装,1,109,36, 2个月以前发布,  西乡,28,2013,高
